PHONE,HOURS,SNAP,SIC,NAICS_EXT,SALES_VOL,HDBRCH,NUMBER_EMP,EMPSIZ,FRNCOD,SQFT,SOURCE,STORE_TYPE,POINT_X,POINT_Y,STORE_NAME,ADDRESS_ID,ADDRESS_LINE1,ADDRESS_LINE2,CITY,STATE,ZIP,GLOBALID
(303) 933-2078,24 HOURS,NO,,,0.0,,0.0,,,,DEH,CSG,-105.10992976,39.63488601,VALERO CORNER STORE,155184.0,4490 S KIPLING ST,,DENVER,CO,80123,{185697D8-D0B7-4836-B361-AADB6381F157}
(303) 922-6299,M-SA 5:30AM-11PM; SU 7AM-10PM,YES,,,0.0,,0.0,,,,DEH,CSG,-105.02500488,39.67834991,WEST EVANS CONOCO,116503.0,2110 S FEDERAL BLVD,,DENVER,CO,80219,{87FAB4E1-7314-4BEA-8DD6-FA21C649EF2D}
(303) 755-4127,M-SA 9AM-9PM; SU 10AM-8PM,NO,,,0.0,,0.0,,,,DEH,DMM,-104.90211269,39.67544398,BIG LOTS,0.0,7475 E ILIFF AVE,,DENVER,CO,80231,{EBFEFF9D-50ED-4FCD-A8EA-87E19370744C}
(303) 783-1065,M-SA 9AM-9PM; SUn 10AM-8PM,NO,,,0.0,,0.0,,,,DEH,DMM,-104.98949782,39.6527678,BIG LOTS,0.0,139 W HAMPDEN AVE,,ENGLEWOOD,CO,80110,{8BAF196E-2621-40EA-B85B-80C7494915F4}
(303) 948-2333,M-SA 8AM-10PM; SU 9AM-8PM,YES,,,0.0,,0.0,,,,DEH,DS,-105.09300918,39.61449775,DOLLAR TREE,156967.0,8601 W CROSS DR,,LITTLETON,CO,80123,{CE44DEE8-0C14-425A-92B2-CD9FD995AD89}
(303) 237-4815,M-SA 8AM-10PM; SU 9AM-9PM,YES,,,0.0,,0.0,,,,DEH,DS,-105.06983698,39.7404459,DOLLAR TREE,0.0,6617 W COLFAX,,LAKEWOOD,CO,80214,{57B28E53-305B-4A7E-847B-84044BD81DA6}
(303) 377-2026,M-SA 8AM-10PM; SU 9AM-9PM,YES,,,0.0,,0.0,,,,DEH,DS,-104.92197951,39.70548101,DOLLAR TREE,188009.0,600 S HOLLY ST,,DENVER,CO,80246,{CEF43C6A-7E01-46A5-AFC4-5EC7806B7316}
(303) 455-3278,M-SA 8AM-10PM; SU 9AM-9PM,YES,,,0.0,,0.0,,,,DEH,DS,-105.02515461,39.78991093,DOLLAR TREE,25681.0,5190 N FEDERAL BLVD,,DENVER,CO,80221,{853B3F8C-ABC3-4A29-8C01-DC5742FFB43C}
,,,,,0.0,,0.0,,,,DEH,DS,-104.93059035,39.74023828,DOLLAR TREE,19550.0,4923 E COLFAX AVE,,DENVER,CO,80220,{ED05ACA7-DA6C-45F9-AE23-73C6C9F3EA23}
(303) 935-7720,M-SA 8AM-10PM; SU 9AM-8PM,YES,,,0.0,,0.0,,,,DEH,DS,-105.04406274,39.68954806,DOLLAR TREE,164925.0,4385 W FLORIDA AVE,,DENVER,CO,80219,{BBFFD784-7763-45E8-A317-8A3EE34DC4AC}
(303) 733-3965,M-SA 8AM-10PM; SU 9AM-8PM,YES,,,0.0,,0.0,,,,DEH,DS,-104.98767892,39.70916649,DOLLAR TREE,182034.0,407 S BROADWAY,,DENVER,CO,80209,{8A913504-55BF-462E-A8E6-D6CA70B8D7FC}
(303) 781-1082,M-SA 8AM-10PM; SU 10AM-8PM,YES,,,0.0,,0.0,,,,DEH,DS,-104.99334025,39.65492854,DOLLAR TREE,0.0,351 W ENGLEWOOD PKWY,,ENGLEWOOD,CO,80110,{03BCD6AD-220E-4FC6-BC1E-14527F244593}
(303) 291-9051,M-SA 9AM-9PM; SU 10AM-8PM,YES,,,0.0,,0.0,,,,DEH,DS,-104.97327638,39.76429548,DOLLAR TREE,173997.0,3360 N DOWNING ST,,DENVER,CO,80205,{5F8833C1-A885-4BC3-8782-803EBC93165E}
,M-SA 8AM-10PM; SU 9AM-8PM,,,,0.0,,0.0,,,,DEH,DS,-105.05319459,39.65575091,DOLLAR TREE,175532.0,3100 S SHERIDAN BLVD,,DENVER,CO,80227,{4901C0DA-FC71-40F3-BA6C-5607B0044CCA}
(303) 758-0882,M-SA 9AM-9PM; SU 9AM-8PM,YES,,,0.0,,0.0,,,,DEH,DS,-104.91297624,39.67628132,DOLLAR TREE,0.0,2223 S MONACO PKWY,,DENVER,CO,80222,{098E1380-64C7-46F1-934C-BB8C22A8BB1E}
(720) 904-6899,8AM-10PM,YES,,,0.0,,0.0,,,,DEH,DS,-105.05320496,39.7324304,FAMILY DOLLAR,72742.0,998 N SHERIDAN BLVD,,DENVER,CO,80214,{0D18B66C-EEA2-437D-80EE-35FED5C491FF}
(303) 893-4863,8AM-10PM,YES,,,0.0,,0.0,,,,DEH,DS,-105.02510508,39.73275059,FAMILY DOLLAR,70517.0,990 N FEDERAL BLVD,,DENVER,CO,80204,{C291AA12-7932-481A-8EF3-EA19078A8705}
(720) 529-1207,9AM-9PM,YES,,,0.0,,0.0,,,,DEH,DS,-104.88234701,39.65301814,FAMILY DOLLAR,352341.0,8962 E HAMPDEN AVE,,DENVER,CO,80231,{FCBF80A5-8D9A-4EE0-88E2-809DFA1CF605}
(303) 321-4599,M-SA 8AM-9PM; SU 9AM-9PM,YES,,,0.0,,0.0,,,,DEH,DS,-104.89769102,39.74006322,FAMILY DOLLAR,125649.0,7740 E COLFAX AVE,,DENVER,CO,80220,{C87CB114-E38A-41B5-8F2A-C729488280F7}
(303) 321-4599,M-SA 8AM-9PM; SU 9AM-9PM,YES,,,0.0,,0.0,,,,DEH,DS,-104.89769102,39.74006322,FAMILY DOLLAR,125649.0,7740 E COLFAX AVE,,DENVER,CO,80218,{6F96F55F-FB6F-434E-873B-8CB10BD495CE}
(303) 696-9566,9AM-9PM,YES,,,0.0,,0.0,,,,DEH,DS,-104.90154717,39.67517846,FAMILY DOLLAR,0.0,7479 E ILIFF AVE,,DENVER,CO,80231,{1FD24082-63B4-4D88-B96E-5FCDBBFA93E1}
(720) 941-0411,6AM-MIDNIGHT,YES,,,0.0,,0.0,,,,DEH,SC,-104.89732685,39.76969839,WALMART,167536.0,7800 SMITH RD,,DENVER,CO,80207,{15B7EBB6-7DD6-4256-9D93-F78225925FB2}
(303) 971-0321,24 HOURS,YES,,,0.0,,0.0,,,,DEH,SC,-105.08332841,39.63618079,WALMART,172560.0,7700 W QUINCY AVE,,DENVER,CO,80123,{6C793852-2D25-482A-BD73-1D4E62913A76}
(303) 789-7201,24 HOURS,YES,,,0.0,,0.0,,,,DEH,SC,-104.99470265,39.65607349,WALMART,0.0,601 ENGLEWOOD PKWY,,ENGLEWOOD,CO,80110,{EB50D8BF-25DD-43E1-99ED-05C097E5823F}
(303) 287-0600,6AM-MIDNIGHT,YES,,,0.0,,0.0,,,,DEH,SC,-104.92908429,39.80429879,WALMART,,5990 DAHLIA ST,,DENVER,CO,80222,{03F65444-857E-4068-A939-D882E5F6D907}
(303) 205-0754,24 HOURS,YES,,,0.0,,0.0,,,,DEH,SC,-105.08090106,39.7229091,WALMART,0.0,440 WADSWORTH BLVD,,LAKEWOOD,CO,80226,{8F9468AC-10D9-4B6A-AE99-647E562F5566}
(303) 756-2218,,,541104,44511002,494.0,,2.0,A,,A,ESRI,CSG,-104.92943805,39.65301909,A-B PETROLEUM,151415.0,4990 E HAMPDEN AVE,,DENVER,CO,80222,{7CE43BA3-63BC-4347-8E00-71BD4C315561}
(303) 744-0916,6AM-10PM,NO,,,0.0,,0.0,,,,DEH,CSG,-105.00277901,39.71125385,A-B PETROLEUM,78495.0,1253 W ALAMEDA AVE,,DENVER,CO,80223,{F585EB98-7D44-4EFE-BF08-270BB56F8A4A}
(303) 777-7111,6AM-9PM,NO,,,0.0,,0.0,,,,DEH,CSG,-104.9948007,39.69670806,ACS CONOCO,90661.0,601 W MISSISSIPPI AVE,,DENVER,CO,80223,{2867308A-8758-4DF2-83BA-878C77B64866}
(303) 371-6778,,,541103,44512001,2016.0,2,9.0,B,,B,ESRI,CSG,-104.77199541,39.78097084,BARN STORE,0.0,4650 TOWER RD,#101,DENVER,CO,80249,{8350D8FB-6335-4367-9B1A-01F3D385642C}
(303) 715-9451,M-SA 6AM-11PM; SU 7AM-10PM,NO,541103,44512001,896.0,2,4.0,A,,A,ESRI,CSG,-104.98749614,39.69465099,BARN STORE,104598.0,1201 S BROADWAY,,DENVER,CO,80210,{71AD7AEC-8F7F-4D70-A6D2-ED049877D7C7}
(303) 765-5580,24 HOURS,NO,,,0.0,,0.0,,,,DEH,CSG,-104.98762629,39.71148074,BARN STORE,182227.0,295 S BROADWAY,,DENVER,CO,80223,{C246AB1F-151B-477F-85A4-436CFBD063AD}
(303) 282-4636,M-SA 5AM-11 PM; SU 7AM-10PM,NO,,,0.0,,0.0,,,,DEH,CSG,-104.98750536,39.68614052,BARN STORE,105165.0,1696 S BROADWAY,,DENVER,CO,80210,{076DA7B3-CA21-48B0-A9C1-D47354CA626F}
(303) 455-1054,24 HOURS,NO,,,0.0,,0.0,,,,DEH,CSG,-105.02515461,39.7875901,BRADLEY PETROLEUM,25699.0,5000 FEDERAL BLVD,,DENVER,CO,80221,{2F13A388-FD81-4880-ADD9-4F733C6EB212}
(303) 777-0274,,,,,0.0,,0.0,,,,DEH,CSG,-104.97353086,39.71113751,BRADLEY PETROLEUM,83488.0,1121 E ALAMEDA AVE,,DENVER,CO,80209,{0D4F2CE1-61FB-4681-A165-7CE7D62B6C0A}
(303) 692-0717,24 HOURS,NO,,,0.0,,0.0,,,,DEH,CSG,-104.92227568,39.67787077,BRADLEY'S,141898.0,2107 S HOLLY ST,,DENVER,CO,80222,{53AB9224-42C8-426C-B521-4D4A8BC42459}
(303) 321-1770,24 HOURS,YES,,,0.0,,0.0,,,,DEH,CSG,-104.96634032,39.73997338,CAPITAL HILL CONOCO,64677.0,1770 E COLFAX AVE,,DENVER,CO,80218,{CA521B5C-8508-4C28-A5CA-8F855F0D1C98}
(303) 366-5336,24 HOURS,YES,541103,44512001,1344.0,2,6.0,B,F,A,ESRI,CSG,-104.86595499,39.71121123,CIRCLE K,0.0,290 S HAVANA ST,,AURORA,CO,80012,{05E7A3B1-A10E-4077-AA2A-BE23EC14B8D6}
(303) 741-0341,24HOURS,YES,541103,44512001,1568.0,2,7.0,B,F,B,ESRI,CSG,-104.88484642,39.65136149,CIRCLE K,148937.0,3595 S YOSEMITE ST,,DENVER,CO,80237,{5073DB31-055A-42D3-9C72-4758BDACF041}
(303) 843-0860,24 HOURS,YES,541103,44512001,1568.0,2,7.0,B,F,B,ESRI,CSG,-104.88516546,39.62458961,CIRCLE K,0.0,5096 S YOSEMITE ST,,GREENWOOD VLG,CO,80111,{EBF7F9D1-2B65-4C4C-BEA6-1A5BFFA465CF}
(303) 689-9319,24 HOURS,YES,541103,44512001,1792.0,2,8.0,B,F,B,ESRI,CSG,-104.90483779,39.62413812,CIRCLE K,151821.0,7295 E BELLEVIEW AVE,,ENGLEWOOD,CO,80111,{C9873223-FF4C-4A79-8AC8-4EFB473A6A9F}
(303) 757-0597,24 HOURS,YES,541103,44512001,1792.0,2,8.0,B,F,B,ESRI,CSG,-104.9130465,39.65352107,CIRCLE K,0.0,3495 S MONACO PKWY,,DENVER,CO,80222,{35717898-EB6F-43BC-AC50-59A696B44845}
(303) 759-9530,24 HOURS,YES,541103,44512001,1344.0,2,6.0,B,F,A,ESRI,CSG,-104.91271479,39.67809997,CIRCLE K,0.0,2100 S MONACO PKWY,,DENVER,CO,80222,{9DB8209A-F467-46CF-A1EB-ED78CAE37723}
(303) 321-2395,24 HOURS,YES,541103,44512001,1344.0,2,6.0,B,F,A,ESRI,CSG,-104.94081582,39.74077041,CIRCLE K,58914.0,1501 COLORADO BLVD,,DENVER,CO,80220,{2ADDCE16-9148-4B39-BC23-BFC4752AACE6}
(303) 534-6260,24 HOURS,YES,541103,44512001,2016.0,2,9.0,B,F,B,ESRI,CSG,-105.0037811,39.74000332,CIRCLE K,68551.0,1300 W COLFAX AVE,,DENVER,CO,80204,{F5B3329C-F2B4-4A8A-A913-1A36430323C2}
(303) 922-4949,24 HOURS,YES,541103,44512001,896.0,2,4.0,A,F,A,ESRI,CSG,-105.01341948,39.67862703,CIRCLE K,0.0,2200 W EVANS AVE,,ENGLEWOOD,CO,80110,{EE13298B-8B6A-447C-BF41-0DEE8231B4B9}
(303) 979-5501,24 HOURS,YES,541103,44512001,1120.0,2,5.0,B,F,A,ESRI,CSG,-105.08306054,39.61057008,CIRCLE K,0.0,7695 W LONG DR,,LITTLETON,CO,80123,{0422867E-98BA-4969-B7E5-A27CCE8E81CE}
(303) 371-5479,24 HOURS,YES,541103,44512001,1344.0,2,6.0,B,F,A,ESRI,CSG,-104.80970455,39.7749102,CIRCLE K,4921.0,4400 CHAMBERS RD,,DENVER,CO,80239,{552462CF-8156-4401-B9DB-62495EAE9AFA}
(303) 373-9990,24 HOURS,YES,541103,44512001,1792.0,2,8.0,B,F,B,ESRI,CSG,-104.80967445,39.77611971,CIRCLE K,158134.0,4570 CHAMBERS RD,,DENVER,CO,80239,{EA929B72-F1EB-45CE-8176-1C6BF8654FBD}
(303) 574-1828,24 HOURS,YES,541103,44512001,2240.0,2,10.0,C,F,B,ESRI,CSG,-104.84716607,39.77763069,CIRCLE K,11338.0,4495 PEORIA ST,,DENVER,CO,80239,{7C7DE7D7-2216-4913-96CF-2C7DDEB3AC53}
(303) 317-0613,24 HOURS,YES,541103,44512001,2912.0,2,13.0,C,F,B,ESRI,CSG,-104.71557118,39.83465195,CIRCLE K,223533.0,7680 PENA BLVD,,DENVER,CO,80249,{044798F4-6AAC-4693-9BEB-CC316DB4D5D0}
(303) 288-8227,24 HOURS,YES,541103,44512001,1120.0,2,5.0,B,F,A,ESRI,CSG,-104.93006053,39.8128186,CIRCLE K,0.0,4981 E 64TH AVE,,COMMERCE CITY,CO,80022,{0F513608-8238-4B88-B9D5-99CC1B3AB139}
(303) 964-9855,24 HOURS,YES,541103,44512001,1344.0,2,6.0,B,F,A,ESRI,CSG,-105.0252767,39.7835393,CIRCLE K,30212.0,4785 FEDERAL BLVD,,DENVER,CO,80211,{3AF7025F-E6DB-4D55-B190-9BCD5CFE71A0}
(303) 825-3262,24 HOURS,YES,541103,44512001,1568.0,2,7.0,B,F,B,ESRI,CSG,-105.01010332,39.74599601,CIRCLE K,158093.0,1500 7TH ST,,DENVER,CO,80204,{2EA0077B-DBF8-4547-B6BC-141AEFC2B2F4}
(303) 964-9855,24 HOURS,NO,,,0.0,,0.0,,,,DEH,CSG,-105.0252767,39.7835393,CIRCLE K,30212.0,4785 N FEDERAL BLVD,,DENVER,CO,80211,{EE38C68C-92CC-4979-890D-3529A50904F8}
(303) 477-9808,24 HOURS,YES,,,0.0,,0.0,,,,DEH,CSG,-105.03498041,39.76953255,CIRCLE K,48158.0,3600 W 38TH AVE,,DENVER,CO,80211,{932F0BB7-5603-4719-8196-A2C83E72376D}
(303) 758-3676,24 HOURS,NO,,,0.0,,0.0,,,,DEH,CSG,-104.94056473,39.68614974,CIRCLE K,137928.0,1696 S COLORADO BLVD,,DENVER,CO,80222,{F1CE3232-A930-4F10-9732-29EF7E7C901B}
(303) 721-7514,M-SA 5:30AM-11PM; SU 5:30AM-10PM,YES,,,0.0,,0.0,,,,DEH,CSG,-104.88413116,39.65305345,CONOCO,148161.0,8900 E HAMPDEN AVE,,DENVER,CO,80237,{8A62FA45-F995-4AEF-9599-CAC07B62AD0E}
(303) 689-9319,24 HOURS,NO,,,0.0,,0.0,,,,DEH,CSG,-104.90483779,39.62413812,CONOCO,151821.0,7295 E BELLEVIEW AVE,,DENVER,CO,80237,{DFDFA48B-3AF2-41D7-A140-D3749148958F}
(303) 777-3785,M-F 7AM-10PM; SA-SU 8AM-9PM,NO,,,0.0,,0.0,,,,DEH,CSG,-104.98062465,39.72206556,CONOCO,83027.0,505 E SPEER BLVD,,DENVER,CO,80203,{8C3DDBEA-9457-4F02-A2B0-F143A19E60DA}
(720) 291-1620,,,,,0.0,,0.0,,,,DEH,CSG,-105.04371087,39.76938282,CONOCO,48319.0,4380 W 38TH AVE,,DENVER,CO,80212,{BA1C7238-19DC-41FB-9E55-79D6E921D4B6}
(303) 220-1404,24 HOURS,YES,,,0.0,,0.0,,,,DEH,CSG,-104.89472635,39.63804236,CONOCO,151997.0,4351 S TAMARAC PKWY,,DENVER,CO,80237,{F1079539-EF2D-436E-8F98-3176C2CEA9D7}
(303) 393-1310,5AM-11PM,NO,,,0.0,,0.0,,,,DEH,CSG,-104.94067645,39.77344053,CONOCO,158368.0,4001 N COLORADO BLVD,,DENVER,CO,80216,{2D4FD36F-6BC3-4E11-9749-E15C0F584353}
(303) 758-1684,24 HOURS,YES,,,0.0,,0.0,,,,DEH,CSG,-104.94127077,39.67840289,CONOCO,179731.0,3996 E EVANS AVE,,DENVER,CO,80210,{638117A1-6A30-44EA-8BB6-CE0A528E00BF}
(303) 477-9267,24 HOURS,YES,,,0.0,,0.0,,,,DEH,CSG,-104.99479495,39.76598969,CONOCO,42378.0,3490 PARK AVE W,,DENVER,CO,80216,{AB284362-9EE6-4913-9224-B07419A62397}
(303) 937-1520,24 HOURS,NO,,,0.0,,0.0,,,,DEH,CSG,-105.03188098,39.71116285,CONOCO,93649.0,3434 W ALAMEDA AVE,,DENVER,CO,80219,{A3022A51-F75B-4175-B9FE-134E1329018A}
(303) 308-9006,M-F 5AM- 8PM; SA7AM-5PM; SU 9AM-5PM,NO,,,0.0,,0.0,,,,DEH,CSG,-104.98416866,39.76626381,CONOCO,175561.0,3083 N BRIGHTON BLVD,,DENVER,CO,80216,{A9D06510-9817-4CB0-956C-AAA84461537F}
(303) 388-1072,M-SA 8AM-9PM; SU 9AM-9PM,YES,,,0.0,,0.0,,,,DEH,DS,-104.9041306,39.69871446,FAMILY DOLLAR,180152.0,7150 LEETSDALE DR,,DENVER,CO,80224,{E07CBB5D-A5DD-475E-A27C-668B9154E045}
(303) 337-1926,9AM-9PM,YES,,,0.0,,0.0,,,,DEH,DS,-104.91797034,39.74023828,FAMILY DOLLAR,21180.0,6005 E COLFAX AVE,,DENVER,CO,80220,{706E6421-759B-4E2B-85E1-38F86DCA3E15}
(720) 855-3014,8AM-10PM,YES,,,0.0,,0.0,,,,DEH,DS,-105.0252145,39.79531045,FAMILY DOLLAR,0.0,5418 FEDERAL BLVD,,DENVER,CO,80221,{BF4DE8FC-C291-4E3A-8A16-AA51198F0291}
(303) 733-6201,7AM-10PM,YES,541105,44511003,11115.0,2,45.0,D,q,B,ESRI,SM,-104.97992922,39.69600884,WHOLE FOODS MARKET,270200.0,1111 S WASHINGTON ST,,DENVER,CO,80210,{2D0E28D1-4672-416C-A665-78E837E0E18B}
(303) 691-0101,7AM-10PM,YES,,,0.0,,0.0,,,,DEH,SM,-104.93991555,39.70062184,WHOLE FOODS MARKET,0.0,870 S COLORADO BLVD,,DENVER,CO,80246,{2EE56BB9-FD56-4C7D-A4A8-5CB7E958B87C}
(303) 410-1151,7AM-10PM,YES,,,0.0,,0.0,,,,DEH,SM,-104.95736995,39.71861577,WHOLE FOODS MARKET,242936.0,2375 E 1ST AVE,,DENVER,CO,80206,{835F4A55-813B-4C17-A9E0-37AD71D8D98B}
(720) 884-1188,9AM-7PM,YES,541105,44511003,988.0,,4.0,A,,A,ESRI,SPCL,-105.02513618,39.70929006,88 MARKET,93738.0,421 S FEDERAL BLVD,,AURORA,CO,80219,{1AE0A1CB-3E50-427E-9648-75EA7B4C5FE5}
(303) 597-0160,M-SA 10AM-8:30PM; SU 10AM-7PM,YES,541105,44511003,741.0,,3.0,A,,A,ESRI,SPCL,-104.86711624,39.67483759,A G GROCERIES,0.0,10375 E ILIFF AVE,,DENVER,CO,80247,{288C9F13-117C-4DAC-8EF0-63A199521391}
(303) 360-7372,8AM-9PM,YES,542107,44521006,231.0,,1.0,A,,A,ESRI,SPCL,-104.86580424,39.73161401,ABC INTERNATIONAL MARKET LLC,,1030 HAVANA ST,,DENVER,CO,80010,{1A1B112D-4431-470D-8E87-A2AD3CF5DCEE}
(303) 388-0904,T-F 6AM-2:30PM; SA 7AM-2:30PM; SU 7:30-1PM,NO,546102,31181102,568.0,,8.0,B,,B,ESRI,SPCL,-104.93360429,39.75098774,ADAGIO BAKING CO,350720.0,4628 E 23RD AVE,,DENVER,CO,80207,{AADEF1AF-255D-40EF-B364-E49CF285A9D9}
,,,541103,44512001,448.0,,2.0,A,,A,ESRI,SPCL,-104.84461824,39.69673825,ADDIS ABABA MARKET,0.0,12415 E MISSISSIPPI AVE,#603,AURORA,CO,80012,{529C290D-CFA7-4CF8-B3B9-437DE2FFA7EE}
(303) 337-3121,,YES,541101,44511001,494.0,,2.0,A,,A,ESRI,SPCL,-104.86767027,39.67483759,ALADDIN MARKET,0.0,10315 E ILIFF AVE,,LAKEWOOD,CO,80247,{4E2E2B29-C6E7-441C-BF53-F6267E0EE0DF}
(303) 756-6554,M-F 7AM-6PM; SA-SU 8AM-5PM,NO,,,0.0,,0.0,,,,DEH,SPCL,-104.8579202,39.78234261,ALPINE SUMMIT SALES,11395.0,11170 E 47TH AVE,,DENVER,CO,80239,{73E58369-EEE6-49BB-97A2-F878798DD58B}
(303) 922-6455,7:30AM- 9PM,YES,542107,44521006,693.0,,3.0,A,,A,ESRI,SPCL,-105.0251375,39.69066287,ANA'S MEAT MARKET,352223.0,1411 S FEDERAL BLVD,,LAKEWOOD,CO,80219,{AD7C1DC7-391B-4490-ADD3-7B3D14593B26}
(303) 306-0222,,,541105,44511003,988.0,,4.0,A,,A,ESRI,SPCL,-104.90348445,39.67542094,ARABIC MARKET,0.0,2260 S QUEBEC ST,,DENVER,CO,80231,{D0D80252-BA15-4C89-872E-76D76F0E7F18}
(720) 283-3294,M-SA 10AM- 7PM,NO,546102,31181102,71.0,,1.0,A,,A,ESRI,SPCL,-104.98817108,39.65318821,AZUCAR SWEET SHOP & BAKERY,0.0,11 W HAMPDEN AVE,,LITTLETON,CO,80110,{CA00C5A9-6222-4648-94AB-FFF003B2AF7A}
(720) 328-2660,M-F 9AM-2:30PM; SA 9AM-4PM,YES,546102,31181102,284.0,,4.0,A,,A,ESRI,SPCL,-105.01504547,39.61416028,BREAKING BREAD,0.0,5656 S SYCAMORE ST,,LITTLETON,CO,80120,{88BF01FD-57AA-4096-9D83-EC996FB02662}
(303) 722-9477,TU-F 6:30AM-4:30PM; SA-SU 8AM-3PM,NO,546102,31181102,71.0,,1.0,A,,A,ESRI,SPCL,-104.98752725,39.69462739,BUFFALO DOUGHBOY BAKERY,,1209 S BROADWAY,,DENVER,CO,80210,{1B325340-CB4C-49FD-9124-4B673FA740C5}
(303) 985-3555,M-F 8AM-6PM; SA 9AM-5PM,NO,542107,44521006,1386.0,,6.0,B,,A,ESRI,SPCL,-105.08059074,39.68947837,CARMINE LONARDO'S ITALIAN,0.0,7585 W FLORIDA AVE,,LAKEWOOD,CO,80232,{CF18F86B-8856-4D68-B982-4646CC5762A9}
(303) 934-0681,M-F 9AM-9PM; SA-SU 8AM-8PM,YES,,,0.0,,0.0,,,,DEH,SPCL,-105.03244535,39.7178708,CARNICERIA  ZACATECAS,77231.0,70 N KNOX CT,,DENVER,CO,80219,{445150CF-72AF-409D-806E-B2CEDE2F5335}
(303) 366-6859,,,541101,44511001,741.0,,3.0,A,,A,ESRI,SPCL,-104.86588737,39.72080541,CARNICERIA GOMEZ MARKET,0.0,354 HAVANA ST,,AURORA,CO,80010,{4F4CCD4F-4150-4A62-856D-4E5ABD2FE23E}
,,,,,0.0,,0.0,,,,DEH,SPCL,-104.84714649,39.78319031,CARNICERIA LA LUZ,176614.0,4701 N PEORIA ST,,DENVER,CO,80239,{161C88A6-B095-4BB4-8781-D8382275BB38}
(303) 935-6293,M-F 8AM-9PM; SU 8AM-8PM,YES,542107,44521006,693.0,,3.0,A,,A,ESRI,SPCL,-105.02832084,39.71113291,CARNICERIA LA SIERRA,93633.0,3170 W ALAMEDA AVE,,DENVER,CO,80219,{A26E0E45-0CFD-4D83-A947-4EC515318118}
(303) 341-0044,9AM-9PM,YES,542107,44521006,924.0,,4.0,A,,A,ESRI,SPCL,-104.84711169,39.69899736,CARNICERIA LA SUPERIOR,0.0,1020 S PEORIA ST,,AURORA,CO,80012,{4B837792-6E69-4250-A1B8-61D738018671}
(303) 344-2001,,,542107,44521006,924.0,,4.0,A,,A,ESRI,SPCL,-104.84715806,39.72682675,CARNICERIA Y TAQUERIA EL PLMR,0.0,680 PEORIA ST,,AURORA,CO,80011,{52C6D8A2-527B-4DA0-8FC7-802A7448E4A0}
(303) 936-2339,9AM-8PM,YES,546102,31181102,213.0,,3.0,A,,A,ESRI,SPCL,-105.02512581,39.70997076,CELESTIAL BAKERY,352125.0,333 S FEDERAL BLVD ,#128,DENVER,CO,80219,{56661D52-B4E9-4457-84D0-71E52EE65414}
(303) 922-4400,6AM-9PM,YES,546102,31181102,284.0,,4.0,A,,A,ESRI,SPCL,-105.01120328,39.69680516,CELESTIAL BAKERY & DELI,236067.0,1925 W MISSISSIPPI AVE,,DENVER,CO,80223,{2883865E-FAB6-4EFB-937D-3678F53B1F4D}
(303) 394-9911,10AM-6PM,NO,545103,44529902,805.0,,7.0,B,,B,ESRI,SPCL,-104.92234248,39.72105776,CHEESE CO,351260.0,5575 E 3RD AVE,#C,DENVER,CO,80220,{A72460F5-6943-46F5-94DB-194DC855103A}
,,,546102,31181102,284.0,,4.0,A,,A,ESRI,SPCL,-105.00990049,39.71123772,CHELY'S TAQUERIA & BAKERY INC,222000.0,1565 W ALAMEDA AVE,,DENVER,CO,80223,{A8E101FF-A21A-4232-AACD-30D13FB1DAF6}
(303) 757-1285,M-SA 7AM-7PM; SU 9AM-1PM,NO,546102,31181102,568.0,,8.0,B,,B,ESRI,SPCL,-104.91422937,39.66757274,CHILD'S PASTRY SHOP,363453.0,6460 E YALE AVE,#E60,DENVER,CO,80222,{FD258A9F-CDFF-479F-AF4F-3D84199F20EE}
(720) 458-0917,M-F 10AM-6PM; SA 10AM-5PM,,,,0.0,,0.0,,,,DEH,SPCL,-105.00302729,39.76937491,CHLOROFOODS,387758.0,3805 N MARIPOSA ST,,DENVER,CO,80211,{9925F46F-5E3A-42BF-BD15-8C53BB74149C}
(303) 948-3500,M-F 6AM-2PM; SA-SU 7AM-2PM,NO,546102,31181102,284.0,,4.0,A,,A,ESRI,SPCL,-105.10978836,39.60913331,CINNAFUSIONS BAKERY INC,0.0,5924 S KIPLING PKWY,,LITTLETON,CO,80127,{E0A4BD99-1E2B-4143-B88E-5B6C9EA31FCD}
(303) 780-9877,DELIVERY SERVICE,NO,542103,45439011,322.0,,2.0,A,,A,ESRI,SPCL,-104.90935045,39.78244857,COAST OF COLORADO SPECIALTY,363541.0,6803 E 47TH AVE,#G,DENVER,CO,80216,{6210E0FC-1B21-4821-AB00-CD4907DE9054}
(303) 291-0155,M-F 6AM-3PM; SA 6AM-10PM,NO,543101,44523003,8880.0,,40.0,D,,B,ESRI,SPCL,-104.90821595,39.77697072,COLO-PAC PRODUCE INC,11011.0,4345 ONEIDA ST,,DENVER,CO,80216,{2BEDDC30-2ECF-48B7-AEFB-D171C9DE2EF7}
(303) 733-7311,M-F 8AM-5PM; SA 10AM-3:30PM,NO,,,0.0,,0.0,,,,DEH,SPCL,-105.00015531,39.71697011,COLORADO NUT CO,78561.0,2 KALAMATH ST,,DENVER,CO,80223,{5041EA31-9D20-4765-9C61-0ADADC18BA64}
(303) 388-3354,"T-F 9-5, S 9-4",,,,0.0,,0.0,,,,DEH,SPCL,-104.94978469,39.72066961,CONTINENTAL'S DELI,84347.0,250 N STEELE ST,,DENVER,CO,80206,{19C17A09-629E-4B6A-B875-B30F5FAD2ED0}
